# Ghost Glove Flex Calibration — 30 mm tube
t_s,flex_ring,flex_middle,flex_index,flex_thumb
29.630,4663,6548,3474,6233
29.695,4586,6504,3499,6311
29.695,4587,6438,3368,6241
29.710,4738,6513,3463,6224
29.740,4623,6507,3561,6276
29.771,4580,6395,3445,6244
29.831,4656,6485,3453,6197
29.863,4627,6532,3594,6241
29.892,4484,6473,3475,6254
29.920,4611,6462,3416,6186
29.950,4644,6567,3515,6236
29.981,4551,6489,3492,6277
