# Ghost Glove Flex Calibration — 30 mm tube
t_s,flex_ring,flex_middle,flex_index,flex_thumb
29.650,4752,5911,3596,6486
29.681,4785,5938,3627,6519
29.711,4713,5904,3624,6576
29.741,4737,5756,3520,6521
29.771,4852,5857,3574,6513
29.801,4763,5874,3678,6564
29.861,4727,5795,3563,6526
29.889,4785,5667,3522,6466
29.921,4779,5918,3618,6527
29.952,4648,5884,3664,6535
29.981,4736,5721,3533,6491
