# Ghost Glove Flex Calibration — Hand flat on table
t_s,flex_ring,flex_middle,flex_index,flex_thumb
29.587,5172,9380,5073,8559
29.622,5097,9346,5060,8588
29.677,5142,9156,4969,8561
29.707,5231,9253,5052,8551
29.739,5164,9177,5089,8612
29.767,5133,9428,5020,8564
29.797,5204,9428,5018,8535
29.826,5157,9448,4901,8570
29.856,5073,9422,4951,8571
29.887,5147,9458,5048,8509
29.946,5176,9502,5083,8566
29.988,5104,9447,4934,8605
