# Ghost Glove Flex Calibration — Fist
t_s,flex_ring,flex_middle,flex_index,flex_thumb
29.594,4410,6234,3359,5052
29.634,4509,6231,3465,4943
29.683,4538,6313,3469,5029
29.712,4462,6274,3504,5089
29.746,4499,6259,3387,5014
29.804,4623,6278,3490,5015
29.804,4492,6271,3514,5116
29.832,4475,6212,3371,5031
29.862,4581,6253,3397,5001
29.892,4519,6278,3519,5062
29.953,4439,6226,3391,5037
29.983,4513,6258,3482,4941
