# Ghost Glove Flex Calibration — 50 mm tube
t_s,flex_ring,flex_middle,flex_index,flex_thumb
29.638,4574,6822,3867,6587
29.654,4717,6851,3762,6512
29.684,4722,6979,3915,6599
29.714,4590,6866,3846,6629
29.745,4684,6845,3675,6565
29.804,4836,6925,3842,6591
29.837,4684,6880,3941,6647
29.864,4667,6749,3807,6589
29.894,4804,6877,3817,6527
29.924,4685,6886,4012,6608
29.961,4566,6807,3861,6590
29.984,4731,6859,3821,6512
