# Ghost Glove Flex Calibration — 20 mm tube
t_s,flex_ring,flex_middle,flex_index,flex_thumb
29.632,4686,6809,3601,6331
29.654,4793,6866,3710,6349
29.684,4677,6823,3724,6401
29.714,4693,6737,3647,6350
29.744,4769,6834,3708,6330
29.777,4689,6827,3836,6363
29.836,4592,6765,3718,6345
29.864,4709,6813,3701,6292
29.894,4696,6891,3782,6350
29.924,4616,6808,3738,6374
29.955,4690,6802,3588,6331
29.985,4794,6874,3716,6350
