# Ghost Glove Flex Calibration — 20 mm tube
t_s,flex_ring,flex_middle,flex_index,flex_thumb
29.632,4641,6672,3599,6626
29.633,4755,6654,3367,6570
29.692,4892,6738,3551,6583
29.722,4725,6670,3663,6643
29.752,4731,6573,3495,6599
29.783,4895,6675,3542,6543
29.812,4762,6687,3744,6606
29.842,4619,6591,3557,6581
29.872,4779,6649,3493,6514
29.933,4778,6780,3646,6584
29.963,4623,6652,3578,6641
29.992,4748,6670,3377,6565
