# Ghost Glove Flex Calibration — 40 mm tube
t_s,flex_ring,flex_middle,flex_index,flex_thumb
29.654,4738,6467,3737,6655
29.654,4608,6381,3719,6741
29.682,4668,6213,3559,6661
29.712,4833,6348,3686,6683
29.742,4659,6239,3872,6741
29.772,4633,6135,3664,6682
29.802,4718,6373,3678,6607
29.831,4669,6416,3861,6683
29.862,4531,6360,3696,6685
29.922,4696,6384,3550,6627
29.952,4705,6488,3737,6687
29.985,4622,6330,3728,6754
