# Ghost Glove Flex Calibration — 50 mm tube
t_s,flex_ring,flex_middle,flex_index,flex_thumb
29.653,4588,6761,3905,6408
29.683,4732,6788,3732,6359
29.713,4790,6939,3943,6422
29.743,4666,6824,3907,6470
29.773,4701,6770,3732,6390
29.803,4861,6867,3892,6414
29.863,4826,6902,3911,6421
29.893,4687,6833,3922,6493
29.924,4700,6721,3802,6406
29.953,4865,6786,3898,6403
29.983,4743,6826,4058,6441
